qid,query_idx,query_type,category,hard_negative_type,candidate_index,title,rank,rank_bucket,q_doc_cosine,answer_in_doc,bridge_entity_in_doc,question_token_coverage
a4d8ea760bdd11eba7f7acde48001122,635,compositional,rank_retained_non_gold,,3,"Louis, Count of Verdun",4.0,outside,0.36082345247268677,0.0,0.0,0.3333333333333333
a4d8ea760bdd11eba7f7acde48001122,635,compositional,rank_retained_non_gold,,4,Pharnavaz I of Iberia,5.0,outside,0.20080778002738953,0.0,1.0,0.3333333333333333
05b1ac800bdd11eba7f7acde48001122,636,compositional,rank_retained_non_gold,,1,James Goldstone,2.0,outside,0.4261235296726227,0.0,0.0,0.7777777777777778
05b1ac800bdd11eba7f7acde48001122,636,compositional,rank_retained_non_gold,,2,John Francis Dillon (director),3.0,outside,0.12068993598222733,1.0,0.0,0.6666666666666666
05b1ac800bdd11eba7f7acde48001122,636,compositional,rank_retained_non_gold,,3,Robert Thornby,4.0,outside,0.28473132848739624,1.0,0.0,0.5555555555555556
05b1ac800bdd11eba7f7acde48001122,636,compositional,rank_removed_non_gold,,4,Matt Gold,5.0,outside,0.45677992701530457,0.0,0.0,0.2222222222222222
05b1ac800bdd11eba7f7acde48001122,636,compositional,selector_added_non_gold,answer_string_distractor,16,Charles Giblyn,17.0,11-20,0.32306748628616333,1.0,0.0,0.6666666666666666
6e6f7ec20bde11eba7f7acde48001122,637,compositional,rank_retained_non_gold,,2,Mutiny (1952 film),3.0,outside,-0.013910599052906036,0.0,0.0,0.0
6e6f7ec20bde11eba7f7acde48001122,637,compositional,rank_removed_non_gold,,3,"Ælfgar, Earl of Mercia",4.0,outside,0.2310563176870346,0.0,0.0,0.0
6e6f7ec20bde11eba7f7acde48001122,637,compositional,rank_retained_non_gold,,4,Emmanuel Amand de Mendieta,5.0,outside,0.11158234626054764,0.0,0.0,0.2222222222222222
6e6f7ec20bde11eba7f7acde48001122,637,compositional,selector_added_non_gold,low_signal_deep_negative,5,Rabah Khaloufi,6.0,6-10,0.17985913157463074,0.0,0.0,0.1111111111111111
08cae5720baf11ebab90acde48001122,638,inference,rank_retained_non_gold,,2,Abd al-Muttalib,3.0,outside,0.26625946164131165,0.0,0.0,0.2
08cae5720baf11ebab90acde48001122,638,inference,rank_retained_non_gold,,3,Kaya Alp,4.0,outside,0.26337888836860657,0.0,0.0,0.4
08cae5720baf11ebab90acde48001122,638,inference,rank_removed_non_gold,,4,Obata Toramori,5.0,outside,0.3055111765861511,0.0,0.0,0.0
08cae5720baf11ebab90acde48001122,638,inference,selector_added_non_gold,low_signal_deep_negative,13,John Mackay (poet),14.0,11-20,-0.026114828884601593,0.0,0.0,0.2
dfaed4a408b211ebbd85ac1f6bf848b6,639,bridge_comparison,rank_retained_non_gold,,3,How Dark the Nights Are on the Black Sea,4.0,outside,0.013325564563274384,0.0,0.0,0.25
dfaed4a408b211ebbd85ac1f6bf848b6,639,bridge_comparison,rank_removed_non_gold,,4,William A. Wellman,5.0,outside,0.18079638481140137,0.0,0.0,0.4375
dfaed4a408b211ebbd85ac1f6bf848b6,639,bridge_comparison,selector_added_non_gold,lexical_hard_negative,5,Raoul Walsh,6.0,6-10,0.40984615683555603,0.0,0.0,0.375
8c7fffe40bda11eba7f7acde48001122,640,compositional,rank_retained_non_gold,,2,Sher Shah Suri,3.0,outside,0.1442399024963379,0.0,0.0,0.5714285714285714
8c7fffe40bda11eba7f7acde48001122,640,compositional,rank_retained_non_gold,,3,Al-Abbas ibn al-Ma'mun,4.0,outside,0.12765702605247498,0.0,0.0,0.42857142857142855
8c7fffe40bda11eba7f7acde48001122,640,compositional,rank_removed_non_gold,,4,Takayama Tomoteru,5.0,outside,0.318620502948761,0.0,0.0,0.5714285714285714
8c7fffe40bda11eba7f7acde48001122,640,compositional,selector_added_non_gold,lexical_hard_negative,44,Ștefan I. Nenițescu,45.0,21-50,0.06884219497442245,0.0,0.0,0.5714285714285714
2b9528860bde11eba7f7acde48001122,641,compositional,rank_retained_non_gold,,1,Marianus I of Arborea,2.0,outside,0.548399806022644,0.0,0.0,0.5555555555555556
2b9528860bde11eba7f7acde48001122,641,compositional,rank_retained_non_gold,,2,William II of Narbonne,3.0,outside,0.4135114550590515,1.0,0.0,0.6666666666666666
2b9528860bde11eba7f7acde48001122,641,compositional,rank_retained_non_gold,,4,Hugh II of Arborea,5.0,outside,0.46249866485595703,1.0,0.0,0.5555555555555556
20ad267b087411ebbd67ac1f6bf848b6,642,comparison,rank_retained_non_gold,,2,Company Caine,3.0,outside,0.2065896838903427,1.0,0.0,0.3
20ad267b087411ebbd67ac1f6bf848b6,642,comparison,rank_retained_non_gold,,3,Sgt. Disco,4.0,outside,0.11584477126598358,0.0,0.0,0.3
20ad267b087411ebbd67ac1f6bf848b6,642,comparison,rank_retained_non_gold,,4,Victor Zelman,5.0,outside,0.037655241787433624,0.0,0.0,0.2
b73268780bdd11eba7f7acde48001122,643,compositional,rank_removed_non_gold,,2,Dugès,3.0,outside,0.3880161643028259,0.0,0.0,0.09090909090909091
b73268780bdd11eba7f7acde48001122,643,compositional,rank_retained_non_gold,,3,Claude Sautet,4.0,outside,0.3646911680698395,0.0,0.0,0.2727272727272727
b73268780bdd11eba7f7acde48001122,643,compositional,rank_removed_non_gold,,4,Where Was I,5.0,outside,0.3946205973625183,0.0,0.0,0.0
b73268780bdd11eba7f7acde48001122,643,compositional,selector_added_non_gold,lexical_hard_negative,10,Lasse Hallström,11.0,11-20,0.21993789076805115,0.0,0.0,0.45454545454545453
b73268780bdd11eba7f7acde48001122,643,compositional,selector_added_non_gold,lexical_hard_negative,20,Ken Hughes,21.0,21-50,0.3251740038394928,0.0,0.0,0.45454545454545453
16e1006809ab11ebbdb0ac1f6bf848b6,644,comparison,rank_retained_non_gold,,1,Back to Love (Chris Brown song),2.0,outside,0.04474484920501709,0.0,0.0,0.15384615384615385
16e1006809ab11ebbdb0ac1f6bf848b6,644,comparison,rank_retained_non_gold,,2,Undecided (Chris Brown song),3.0,outside,0.10114850848913193,0.0,0.0,0.07692307692307693
16e1006809ab11ebbdb0ac1f6bf848b6,644,comparison,rank_removed_non_gold,,3,Never Forget You,4.0,outside,0.32411065697669983,0.0,0.0,0.23076923076923078
16e1006809ab11ebbdb0ac1f6bf848b6,644,comparison,rank_removed_non_gold,,4,Can't Forget You,5.0,outside,0.35948529839515686,0.0,0.0,0.3076923076923077
16e1006809ab11ebbdb0ac1f6bf848b6,644,comparison,selector_added_gold,,18,Distant Lover,19.0,11-20,0.417369544506073,1.0,0.0,0.38461538461538464
16e1006809ab11ebbdb0ac1f6bf848b6,644,comparison,selector_added_non_gold,low_signal_deep_negative,48,Dr Victor,49.0,21-50,0.005277868360280991,0.0,0.0,0.07692307692307693
70a6d78e085311ebbd59ac1f6bf848b6,645,comparison,rank_retained_non_gold,,2,Mauro Massironi,3.0,outside,0.18533951044082642,0.0,0.0,0.0
70a6d78e085311ebbd59ac1f6bf848b6,645,comparison,rank_removed_non_gold,,3,Alexandros Margaritis,4.0,outside,0.12296496331691742,0.0,0.0,0.125
70a6d78e085311ebbd59ac1f6bf848b6,645,comparison,rank_removed_non_gold,,4,John Adams (merchant),5.0,outside,0.16586607694625854,0.0,0.0,0.125
70a6d78e085311ebbd59ac1f6bf848b6,645,comparison,selector_added_non_gold,low_signal_deep_negative,7,Edward Francis Burney,8.0,6-10,0.17137084901332855,0.0,0.0,0.125
70a6d78e085311ebbd59ac1f6bf848b6,645,comparison,selector_added_non_gold,lexical_hard_negative,10,Harry L. Franklin,11.0,11-20,0.33797597885131836,0.0,0.0,0.125
28470e820bda11eba7f7acde48001122,646,compositional,rank_retained_non_gold,,2,The Mark of the Skunk,3.0,outside,0.08484433591365814,0.0,0.0,0.3
28470e820bda11eba7f7acde48001122,646,compositional,rank_removed_non_gold,,3,My Three Merry Widows,4.0,outside,0.02774149924516678,0.0,0.0,0.1
28470e820bda11eba7f7acde48001122,646,compositional,rank_retained_non_gold,,4,Yasuichi Oshima,5.0,outside,0.3204096555709839,0.0,0.0,0.4
28470e820bda11eba7f7acde48001122,646,compositional,selector_added_non_gold,low_signal_deep_negative,43,Francisco Herrera Luque,44.0,21-50,0.1565217226743698,0.0,0.0,0.3
0cdb4d11085c11ebbd5cac1f6bf848b6,647,bridge_comparison,rank_retained_non_gold,,4,Barry Levinson,5.0,outside,0.19311419129371643,0.0,0.0,0.25
af16832e0bdb11eba7f7acde48001122,648,compositional,rank_retained_non_gold,,1,H. E. Bates,2.0,outside,0.24764469265937805,0.0,0.0,0.4444444444444444
af16832e0bdb11eba7f7acde48001122,648,compositional,rank_retained_non_gold,,2,Dark River (2017 film),3.0,outside,0.18144303560256958,0.0,0.0,0.4444444444444444
af16832e0bdb11eba7f7acde48001122,648,compositional,rank_retained_non_gold,,3,George Pearson (filmmaker),4.0,outside,0.3454763889312744,0.0,0.0,0.5555555555555556
af16832e0bdb11eba7f7acde48001122,648,compositional,rank_removed_non_gold,,4,The Whisperers,5.0,outside,0.40520474314689636,0.0,0.0,0.4444444444444444
af16832e0bdb11eba7f7acde48001122,648,compositional,selector_added_non_gold,lexical_hard_negative,12,The Raggedy Rawney,13.0,11-20,0.10168140381574631,0.0,0.0,0.5555555555555556
bd036cfc088811ebbd6eac1f6bf848b6,649,comparison,rank_removed_non_gold,,2,Romance of the Redwoods,3.0,outside,0.27870428562164307,0.0,0.0,0.25
bd036cfc088811ebbd6eac1f6bf848b6,649,comparison,rank_removed_non_gold,,3,Romance on the Range,4.0,outside,0.24433034658432007,0.0,0.0,0.16666666666666666
bd036cfc088811ebbd6eac1f6bf848b6,649,comparison,rank_retained_non_gold,,4,Pod banderą miłości,5.0,outside,0.21350809931755066,0.0,0.0,0.4166666666666667
bd036cfc088811ebbd6eac1f6bf848b6,649,comparison,selector_added_non_gold,lexical_hard_negative,6,A Romance of Seville,7.0,6-10,0.3551021218299866,0.0,0.0,0.5
bd036cfc088811ebbd6eac1f6bf848b6,649,comparison,selector_added_non_gold,lexical_hard_negative,7,The Heart of Doreon,8.0,6-10,0.15652132034301758,0.0,0.0,0.3333333333333333
776002d4090a11ebbdadac1f6bf848b6,650,comparison,rank_retained_non_gold,,1,The Glass Boat,2.0,outside,0.13538017868995667,0.0,0.0,0.18181818181818182
776002d4090a11ebbdadac1f6bf848b6,650,comparison,rank_retained_non_gold,,2,Lily of the Dust,3.0,outside,0.05330914258956909,0.0,0.0,0.18181818181818182
776002d4090a11ebbdadac1f6bf848b6,650,comparison,rank_removed_non_gold,,3,The Two Brides,4.0,outside,0.319754421710968,0.0,0.0,0.2727272727272727
776002d4090a11ebbdadac1f6bf848b6,650,comparison,rank_removed_non_gold,,4,Locked Doors,5.0,outside,0.23919804394245148,0.0,0.0,0.09090909090909091
776002d4090a11ebbdadac1f6bf848b6,650,comparison,selector_added_non_gold,low_signal_deep_negative,9,Forbidden Paradise,10.0,6-10,-0.1579049825668335,0.0,0.0,0.2727272727272727
776002d4090a11ebbdadac1f6bf848b6,650,comparison,selector_added_gold,,10,Jazz Boat,11.0,11-20,0.35584181547164917,0.0,1.0,0.2727272727272727
5a733ed40bdb11eba7f7acde48001122,651,compositional,rank_removed_non_gold,,2,Moulin Rouge (disambiguation),3.0,outside,0.48621857166290283,0.0,0.0,0.3333333333333333
5a733ed40bdb11eba7f7acde48001122,651,compositional,rank_removed_non_gold,,3,A Night at the Moulin Rouge,4.0,outside,0.27609774470329285,0.0,0.0,0.3333333333333333
5a733ed40bdb11eba7f7acde48001122,651,compositional,rank_retained_non_gold,,4,Moulin Rouge Hotel,5.0,outside,0.4157429039478302,0.0,0.0,0.5555555555555556
5a733ed40bdb11eba7f7acde48001122,651,compositional,selector_added_non_gold,lexical_hard_negative,6,Jacki Clérico,7.0,6-10,0.37258607149124146,0.0,0.0,0.5555555555555556
5a733ed40bdb11eba7f7acde48001122,651,compositional,selector_added_non_gold,lexical_hard_negative,13,Rowland Hussey Macy,14.0,11-20,0.3069864511489868,0.0,0.0,0.4444444444444444
cc3587140bdd11eba7f7acde48001122,652,compositional,rank_retained_non_gold,,1,Ulf Tostesson,2.0,outside,0.2742551267147064,0.0,0.0,0.2
cc3587140bdd11eba7f7acde48001122,652,compositional,rank_retained_non_gold,,2,Tlilpotoncatzin,3.0,outside,0.3235323131084442,0.0,0.0,0.2
cc3587140bdd11eba7f7acde48001122,652,compositional,rank_retained_non_gold,,3,Kawaipuna Prejean,4.0,outside,0.17148013412952423,0.0,0.0,0.0
cc3587140bdd11eba7f7acde48001122,652,compositional,rank_removed_non_gold,,4,Jean-Joseph Sue (1760–1830),5.0,outside,0.31319451332092285,0.0,0.0,0.2
cc3587140bdd11eba7f7acde48001122,652,compositional,selector_added_gold,,10,Kaumualii,11.0,11-20,0.2772628664970398,1.0,1.0,0.2
f418184a08be11ebbd8aac1f6bf848b6,653,bridge_comparison,rank_removed_non_gold,,3,Victor Sjöström,4.0,outside,0.17632971704006195,0.0,0.0,0.4
f418184a08be11ebbd8aac1f6bf848b6,653,bridge_comparison,rank_retained_non_gold,,4,Júdás,5.0,outside,0.17227894067764282,0.0,0.0,0.13333333333333333
f418184a08be11ebbd8aac1f6bf848b6,653,bridge_comparison,selector_added_non_gold,lexical_hard_negative,9,Rex Ingram (director),10.0,6-10,0.35253944993019104,0.0,0.0,0.26666666666666666
9d054e980bdd11eba7f7acde48001122,654,compositional,rank_retained_non_gold,,2,John Middleton Murry,3.0,outside,0.19016434252262115,0.0,0.0,0.125
9d054e980bdd11eba7f7acde48001122,654,compositional,rank_retained_non_gold,,3,Marisabel Rodríguez de Chávez,4.0,outside,0.22208191454410553,0.0,0.0,0.125
9d054e980bdd11eba7f7acde48001122,654,compositional,rank_removed_non_gold,,4,Carolina Sanchez,5.0,outside,0.26847556233406067,0.0,0.0,0.125
9d054e980bdd11eba7f7acde48001122,654,compositional,selector_added_non_gold,lexical_hard_negative,5,Juan Carlos Gómez Díaz,6.0,6-10,0.15637731552124023,0.0,0.0,0.25
b74ad1d208f511ebbdaaac1f6bf848b6,655,comparison,rank_retained_non_gold,,2,Curly Ray Cline,3.0,outside,0.2043052315711975,0.0,0.0,0.125
b74ad1d208f511ebbdaaac1f6bf848b6,655,comparison,rank_removed_non_gold,,3,Dugès,4.0,outside,0.002849072217941284,0.0,0.0,0.0
b74ad1d208f511ebbdaaac1f6bf848b6,655,comparison,rank_retained_non_gold,,4,Lakutis,5.0,outside,0.14066562056541443,0.0,0.0,0.125
b74ad1d208f511ebbdaaac1f6bf848b6,655,comparison,selector_added_non_gold,low_signal_deep_negative,5,Yulia Yasenok,6.0,6-10,0.03652609884738922,0.0,0.0,0.25
ab238f6a0bda11eba7f7acde48001122,656,compositional,rank_retained_non_gold,,2,G. Aravindan,3.0,outside,0.24969249963760376,0.0,0.0,0.5555555555555556
ab238f6a0bda11eba7f7acde48001122,656,compositional,rank_removed_non_gold,,3,Kasthuri Raja,4.0,outside,0.39110851287841797,0.0,0.0,0.6666666666666666
ab238f6a0bda11eba7f7acde48001122,656,compositional,rank_removed_non_gold,,4,Bommalattam (2008 film),5.0,outside,0.48327577114105225,0.0,0.0,0.5555555555555556
ab238f6a0bda11eba7f7acde48001122,656,compositional,selector_added_non_gold,lexical_hard_negative,5,Kanchana Sita,6.0,6-10,0.1506260335445404,0.0,0.0,0.5555555555555556
ab238f6a0bda11eba7f7acde48001122,656,compositional,selector_added_non_gold,lexical_hard_negative,29,Place of birth,30.0,21-50,0.29039230942726135,0.0,0.0,0.5555555555555556
8e162d18086711ebbd5eac1f6bf848b6,657,bridge_comparison,rank_removed_non_gold,,3,Never the Twain Shall Meet (1925 film),4.0,outside,0.041973888874053955,0.0,0.0,0.21428571428571427
8e162d18086711ebbd5eac1f6bf848b6,657,bridge_comparison,selector_added_non_gold,lexical_hard_negative,5,The Trail of the Lonesome Pine (1923 film),6.0,6-10,0.22885693609714508,0.0,0.0,0.14285714285714285
89cb4a26089511ebbd75ac1f6bf848b6,658,bridge_comparison,rank_retained_non_gold,,4,Kadathanaattu Maakkam,5.0,outside,0.06579859554767609,0.0,0.0,0.23076923076923078
3143ca94096011ebbdafac1f6bf848b6,659,comparison,rank_retained_non_gold,,2,Klaudia Kovács (director),3.0,outside,0.3630116581916809,0.0,0.0,0.4166666666666667
3143ca94096011ebbdafac1f6bf848b6,659,comparison,rank_removed_non_gold,,3,Kumari Mon,4.0,outside,0.10229708254337311,0.0,0.0,0.25
3143ca94096011ebbdafac1f6bf848b6,659,comparison,rank_removed_non_gold,,4,Goopy Bagha Phire Elo,5.0,outside,0.13713127374649048,0.0,1.0,0.3333333333333333
3143ca94096011ebbdafac1f6bf848b6,659,comparison,selector_added_non_gold,bridge_entity_distractor,5,Goopy Gyne Bagha Byne,6.0,6-10,0.12353481352329254,0.0,1.0,0.5
3143ca94096011ebbdafac1f6bf848b6,659,comparison,selector_added_non_gold,low_signal_deep_negative,9,Hirak Rajar Deshe,10.0,6-10,0.052004702389240265,0.0,0.0,0.25
ae3836900bdc11eba7f7acde48001122,660,compositional,rank_retained_non_gold,,2,The Hideout (film),3.0,outside,-0.2834784686565399,0.0,0.0,0.16666666666666666
ae3836900bdc11eba7f7acde48001122,660,compositional,rank_removed_non_gold,,3,Where Was I,4.0,outside,0.005110330879688263,0.0,0.0,0.16666666666666666
ae3836900bdc11eba7f7acde48001122,660,compositional,rank_removed_non_gold,,4,Valley of Death,5.0,outside,0.14192946255207062,0.0,0.0,0.0
ae3836900bdc11eba7f7acde48001122,660,compositional,selector_added_non_gold,lexical_hard_negative,8,Sonia Grey,9.0,6-10,0.046060800552368164,0.0,0.0,0.16666666666666666
ae3836900bdc11eba7f7acde48001122,660,compositional,selector_added_non_gold,low_signal_deep_negative,45,Claude Pinoteau,46.0,21-50,-0.05118367820978165,0.0,0.0,0.0
a42b97c80bdc11eba7f7acde48001122,661,compositional,rank_retained_non_gold,,1,Roland Joffé,2.0,outside,0.6195288896560669,0.0,0.0,0.6666666666666666
a42b97c80bdc11eba7f7acde48001122,661,compositional,rank_removed_non_gold,,2,The Warriors,3.0,outside,0.23585224151611328,0.0,0.0,0.1111111111111111
a42b97c80bdc11eba7f7acde48001122,661,compositional,rank_retained_non_gold,,3,Fat Man and Little Boy,4.0,outside,0.16826090216636658,0.0,0.0,0.4444444444444444
a42b97c80bdc11eba7f7acde48001122,661,compositional,rank_removed_non_gold,,4,Dugès,5.0,outside,0.31252115964889526,0.0,0.0,0.1111111111111111
a42b97c80bdc11eba7f7acde48001122,661,compositional,selector_added_non_gold,lexical_hard_negative,6,Claude Sautet,7.0,6-10,0.22598014771938324,0.0,0.0,0.2222222222222222
a42b97c80bdc11eba7f7acde48001122,661,compositional,selector_added_non_gold,lexical_hard_negative,15,Peter Greenaway,16.0,11-20,0.28850364685058594,0.0,0.0,0.5555555555555556
8bc6a73a0bb011ebab90acde48001122,662,inference,rank_retained_non_gold,,0,"Sancho Ramírez, Count of Ribagorza",1.0,outside,0.422698050737381,0.0,0.0,0.6666666666666666
8bc6a73a0bb011ebab90acde48001122,662,inference,rank_retained_non_gold,,3,"Sancho Garcés, Lord of Uncastillo",4.0,outside,0.36704468727111816,0.0,0.0,0.5555555555555556
8bc6a73a0bb011ebab90acde48001122,662,inference,rank_retained_non_gold,,4,Ramiro Sánchez,5.0,outside,0.49541765451431274,0.0,0.0,0.5555555555555556
73755d740bd911eba7f7acde48001122,663,compositional,rank_retained_non_gold,,0,Fujiwara no Nobunaga,1.0,outside,0.48691093921661377,0.0,0.0,0.6
73755d740bd911eba7f7acde48001122,663,compositional,rank_retained_non_gold,,3,Fujiwara no Morozane,4.0,outside,0.3653397858142853,0.0,0.0,0.6
73755d740bd911eba7f7acde48001122,663,compositional,rank_removed_non_gold,,4,Fujiwara no Akisue,5.0,outside,0.47189778089523315,0.0,0.0,0.5
73755d740bd911eba7f7acde48001122,663,compositional,selector_added_non_gold,lexical_hard_negative,39,Ansur Fernández,40.0,21-50,0.3755667209625244,0.0,0.0,0.6
844db8ce0bdb11eba7f7acde48001122,664,compositional,rank_removed_non_gold,,2,"OSS 117: Cairo, Nest of Spies",3.0,outside,0.02349526435136795,0.0,0.0,0.46153846153846156
844db8ce0bdb11eba7f7acde48001122,664,compositional,rank_removed_non_gold,,3,Sepideh Farsi,4.0,outside,0.4420171082019806,0.0,0.0,0.3076923076923077
844db8ce0bdb11eba7f7acde48001122,664,compositional,rank_removed_non_gold,,4,José Luis Cuerda,5.0,outside,0.27195340394973755,0.0,0.0,0.46153846153846156
844db8ce0bdb11eba7f7acde48001122,664,compositional,selector_added_non_gold,answer_string_distractor,5,Luis Bayón Herrera,6.0,6-10,0.31876450777053833,1.0,0.0,0.46153846153846156
844db8ce0bdb11eba7f7acde48001122,664,compositional,selector_added_non_gold,lexical_hard_negative,16,Adelqui Migliar,17.0,11-20,0.2480819672346115,0.0,0.0,0.38461538461538464
844db8ce0bdb11eba7f7acde48001122,664,compositional,selector_added_non_gold,lexical_hard_negative,18,Place of birth,19.0,11-20,0.3144044876098633,0.0,0.0,0.5384615384615384
1691ef940bdb11eba7f7acde48001122,665,compositional,rank_retained_non_gold,,1,Benjamin Pierce Cheney,2.0,outside,0.2334795594215393,0.0,0.0,0.3333333333333333
1691ef940bdb11eba7f7acde48001122,665,compositional,rank_retained_non_gold,,2,David Ji,3.0,outside,0.16023921966552734,0.0,0.0,0.1111111111111111
1691ef940bdb11eba7f7acde48001122,665,compositional,rank_retained_non_gold,,3,Greg Penner,4.0,outside,0.19726204872131348,0.0,0.0,0.1111111111111111
1691ef940bdb11eba7f7acde48001122,665,compositional,rank_retained_non_gold,,4,Jerrold Wexler,5.0,outside,0.06418494135141373,0.0,0.0,0.0
a8cbc4c40bdc11eba7f7acde48001122,666,compositional,rank_retained_non_gold,,2,James Young (director),3.0,outside,0.2430339902639389,1.0,0.0,0.6666666666666666
a8cbc4c40bdc11eba7f7acde48001122,666,compositional,rank_removed_non_gold,,3,Diane Kurys,4.0,outside,0.4235098659992218,0.0,0.0,0.5555555555555556
a8cbc4c40bdc11eba7f7acde48001122,666,compositional,rank_retained_non_gold,,4,Lasse Hallström,5.0,outside,0.503626823425293,0.0,0.0,0.5555555555555556
